# q,<w**1.0>/wp(0)**1.0
3.879999999999999893e+00,1.600627180828115170e+00
3.889999999999999680e+00,1.608888878364361119e+00
3.899999999999999911e+00,1.617171835584705564e+00
3.909999999999999698e+00,1.625476047526614121e+00
3.919999999999999929e+00,1.633801519537125602e+00
3.929999999999999716e+00,1.642148246622261443e+00
3.939999999999999947e+00,1.650516234141766514e+00
3.949999999999999734e+00,1.658905477085881097e+00
3.959999999999999964e+00,1.667315980719727975e+00
3.969999999999999751e+00,1.675747740291473331e+00
3.979999999999999982e+00,1.684200760766803251e+00
3.989999999999999769e+00,1.692675037453815534e+00
4.000000000000000000e+00,1.701170575352162651e+00
