# q,<w**1.0>/wp(0)**1.0
1.419999999999999929e+00,1.078531025959230671e+00
1.429999999999999938e+00,1.093718357449441347e+00
1.439999999999999947e+00,1.109009198485680692e+00
1.449999999999999956e+00,1.124403531638508591e+00
1.459999999999999964e+00,1.139901309876074187e+00
1.469999999999999973e+00,1.155502500070204608e+00
1.479999999999999982e+00,1.171207072455740184e+00
1.489999999999999991e+00,1.187015000455440950e+00
1.500000000000000000e+00,1.202926248866032166e+00
1.510000000000000009e+00,1.218940821516709461e+00
1.520000000000000018e+00,1.235058690145275584e+00
1.530000000000000027e+00,1.251279829096441754e+00
1.540000000000000036e+00,1.267604253399006176e+00
1.550000000000000044e+00,1.284031931705373442e+00
1.560000000000000053e+00,1.300562886473119129e+00
1.570000000000000062e+00,1.317197092671365866e+00
1.580000000000000071e+00,1.333934580204673370e+00
1.590000000000000080e+00,1.350775330223919157e+00
1.600000000000000089e+00,1.367719380119946093e+00
1.610000000000000098e+00,1.384766717097139166e+00
1.620000000000000107e+00,1.401917372062071010e+00
1.630000000000000115e+00,1.419171365912707428e+00
1.640000000000000124e+00,1.436528737062446659e+00
1.650000000000000133e+00,1.453989484499159879e+00
1.660000000000000142e+00,1.471553652807528145e+00
1.670000000000000151e+00,1.489221275671130940e+00
1.679999999999999938e+00,1.506992389865639215e+00
1.689999999999999947e+00,1.524867035110040847e+00
1.699999999999999956e+00,1.542845254135794208e+00
1.709999999999999964e+00,1.560927092452813580e+00
1.719999999999999973e+00,1.579112598447624638e+00
1.729999999999999982e+00,1.597401823141852972e+00
1.739999999999999991e+00,1.615794804069564439e+00
1.750000000000000000e+00,1.634291629459581063e+00
1.760000000000000009e+00,1.652892342056788255e+00
1.770000000000000018e+00,1.671597002743262728e+00
1.780000000000000027e+00,1.690405657965920350e+00
1.790000000000000036e+00,1.709318406450963446e+00
1.800000000000000044e+00,1.728335298973886935e+00
1.810000000000000053e+00,1.747456387355738272e+00
1.820000000000000062e+00,1.766681777264965003e+00
1.830000000000000071e+00,1.786011506510968294e+00
1.840000000000000080e+00,1.805445684798959061e+00
1.850000000000000089e+00,1.824984352126182152e+00
1.860000000000000098e+00,1.844627621816837149e+00
1.870000000000000107e+00,1.864375535662348815e+00
1.880000000000000115e+00,1.884228191300771016e+00
1.890000000000000124e+00,1.904185688088483319e+00
1.900000000000000133e+00,1.924248069632163327e+00
1.910000000000000142e+00,1.944415436663114782e+00
1.920000000000000151e+00,1.964687891340044956e+00
1.929999999999999938e+00,1.985065477909682130e+00
1.939999999999999947e+00,2.005548299219061192e+00
1.949999999999999956e+00,2.026136438972095721e+00
