# q/kF, Re omega_p(q)/ omega_p(0), Im omega_p(q)/ omega_p(0)
1.481563126252505080e+00,6.869115128056529906e-01,-3.315151992382422280e-02
1.485551102204409002e+00,6.864043070695469151e-01,-3.265801257065263641e-02
1.489539078156312701e+00,6.859395102975642811e-01,-3.212909161851015133e-02
1.493527054108216623e+00,6.855183633346870753e-01,-3.156200395634659039e-02
1.497515030060120322e+00,6.851420107656178704e-01,-3.095376292158157766e-02
1.501503006012024244e+00,6.848114641846415607e-01,-3.030114195118088771e-02
1.505490981963927943e+00,6.845275598308390164e-01,-2.960067506828171352e-02
1.509478957915831865e+00,6.842909116466525665e-01,-2.884866689878145748e-02
1.513466933867735564e+00,6.841018620048903154e-01,-2.804121501822898557e-02
1.517454909819639486e+00,6.839604338151714646e-01,-2.717424700587870237e-02
1.521442885771543185e+00,6.838662892204401267e-01,-2.624357337017551098e-02
1.525430861723447107e+00,6.838187011668799276e-01,-2.524495536704270821e-02
1.529418837675350806e+00,6.838165441628252239e-01,-2.417418381955214329e-02
1.533406813627254728e+00,6.838583089942362747e-01,-2.302716197092136499e-02
1.537394789579158427e+00,6.839421429253622620e-01,-2.179998316053522248e-02
1.541382765531062349e+00,6.840659125879714475e-01,-2.048899373285117259e-02
1.545370741482966048e+00,6.842272826077765435e-01,-1.909083356710600601e-02
1.549358717434869748e+00,6.844238004215211779e-01,-1.760245051389373178e-02
1.553346693386773669e+00,6.846529775159880815e-01,-1.602108958988488277e-02
1.557334669338677369e+00,6.849123593066882565e-01,-1.434426156843149856e-02
1.561322645290581290e+00,6.851995791106709754e-01,-1.256969766977254939e-02
1.565310621242484990e+00,6.855123949824472041e-01,-1.069529727200251891e-02
1.569298597194388911e+00,6.858487107265156535e-01,-8.719074440641872217e-03
1.573286573146292611e+00,6.862065838578159660e-01,-6.639107340023087805e-03
1.577274549098196532e+00,6.865842237637059808e-01,-4.453492850741134525e-03
1.581262525050100232e+00,6.869799831397982448e-01,-2.160307317670606599e-03
