# q,S(q)
2.289999999999999147e+00,1.304511085216495170e+00
2.299999999999998934e+00,1.304345150178491730e+00
2.309999999999999165e+00,1.303975644955481350e+00
2.319999999999998952e+00,1.303414446797600101e+00
2.329999999999999183e+00,1.302673116311002577e+00
2.339999999999998970e+00,1.301762872301810647e+00
2.349999999999998757e+00,1.300694573419098443e+00
2.359999999999998987e+00,1.299478702849554690e+00
2.369999999999998774e+00,1.298125357177917660e+00
2.379999999999999005e+00,1.296644240029719120e+00
2.389999999999998792e+00,1.295044644097064213e+00
2.399999999999999023e+00,1.293335502868553144e+00
2.409999999999998810e+00,1.291525313646470163e+00
2.419999999999999041e+00,1.289622193034662745e+00
2.429999999999998828e+00,1.287633870343138254e+00
2.439999999999999059e+00,1.285567692453789990e+00
2.449999999999998845e+00,1.283430634654684210e+00
2.459999999999999076e+00,1.281229309066067357e+00
2.469999999999998863e+00,1.278969974035752077e+00
2.479999999999999094e+00,1.276658547426418711e+00
2.489999999999998881e+00,1.274300616017612242e+00
2.499999999999998668e+00,1.271901448611989727e+00
2.509999999999998899e+00,1.269465995292350158e+00
2.519999999999998685e+00,1.266998950632124421e+00
2.529999999999998916e+00,1.264504689650427283e+00
2.539999999999998703e+00,1.261987331076310781e+00
2.549999999999998934e+00,1.259450736610067567e+00
2.559999999999998721e+00,1.256898523360873376e+00
2.569999999999998952e+00,1.254334062500590319e+00
2.579999999999998739e+00,1.251760541673867078e+00
2.589999999999998970e+00,1.249180899366103104e+00
2.599999999999998757e+00,1.246597887932138438e+00
2.609999999999998987e+00,1.244014070000828642e+00
2.619999999999998774e+00,1.241431816577508895e+00
2.629999999999999005e+00,1.238853367100895442e+00
2.639999999999998792e+00,1.236280762769655484e+00
2.649999999999999023e+00,1.233715906604100798e+00
2.659999999999998810e+00,1.231160546430149161e+00
2.669999999999998597e+00,1.228616332621499385e+00
2.679999999999998828e+00,1.226084751863518063e+00
2.689999999999998614e+00,1.223567171776449358e+00
2.699999999999998845e+00,1.221064884444255316e+00
2.709999999999998632e+00,1.218579039322208235e+00
2.719999999999998863e+00,1.216110687649987865e+00
2.729999999999998650e+00,1.213660822966819763e+00
